id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1335311350319419392	1335311350319419392	2020-12-05 14:53:29 -05	2020-12-05	14:53:29	-0500	1000841690	gelitolevano	#SoyFormula1		#merinonomerepresenta	und	[]	[]	[]	0	0	1	['merinonomerepresenta']	[]	https://twitter.com/GelitoLevano/status/1335311350319419392	False	https://twitter.com/MBrunoSLim/status/1335262518957252608	0								[]				
1335264958372868096	1335192273630408706	2020-12-05 11:49:08 -05	2020-12-05	11:49:08	-0500	19043270	luiscabrejo	El Código Nasca		@SithPedroRS @heduardo50 #merinonomerepresenta la victima es todos los peruanos amamantando a la mamadera para que nos mienta el poder de turno.	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/luiscabrejo/status/1335264958372868096	False		0								[{'screen_name': 'SithPedroRS', 'name': 'Pedro Romero', 'id': '2932379333'}, {'screen_name': 'heduardo50', 'name': 'Heduardo', 'id': '119454564'}]				
1335223547317415941	1335222397654458368	2020-12-05 09:04:35 -05	2020-12-05	09:04:35	-0500	4133636793	__sayri__	Pollitoconpapas		@Caretas Aggg #Merinonoesmipresidente #merinonomerepresenta Golpista!	it	[]	[]	[]	0	0	3	['merinonoesmipresidente', 'merinonomerepresenta']	[]	https://twitter.com/__sayri__/status/1335223547317415941	False		0								[{'screen_name': 'Caretas', 'name': 'Revista Caretas', 'id': '44932117'}]				
1334996406466191360	1334818020997406720	2020-12-04 18:02:00 -05	2020-12-04	18:02:00	-0500	4899856163	entrenotaglu	Carmen Rosa  GluGlú		@peru21noticias Lo dice por la envidia por su ignorancia y a su vez atrevimiento de ponerse una banda presidencial cuando millones lo desconocieron como líder peruano #MerinoNoMeRepresenta	es	[]	[]	[]	0	0	3	['merinonomerepresenta']	[]	https://twitter.com/EntreNotaGLU/status/1334996406466191360	False		0								[{'screen_name': 'peru21noticias', 'name': 'Diario Perú21', 'id': '832686254873468929'}]				
1334670876860686336	1334668205575577600	2020-12-03 20:28:28 -05	2020-12-03	20:28:28	-0500	484996976	__zubenelgenubi	Lito Pelaes Ⓤ		@JaimeChincha @VBermudezV @HansTroyesD @pavese @cesarcombina @RPPNoticias #SagastiNoMeRepresenta  #MerinoNoMeRepresenta  #SagastiAsesino  #MerinoAsesino	und	[]	[]	[]	0	0	0	['sagastinomerepresenta', 'merinonomerepresenta', 'sagastiasesino', 'merinoasesino']	[]	https://twitter.com/__ZubenElGenubi/status/1334670876860686336	False		0								[{'screen_name': 'JaimeChincha', 'name': 'Jaime Chincha', 'id': '36477202'}, {'screen_name': 'VBermudezV', 'name': 'Violeta Bermúdez', 'id': '1330353360877260804'}, {'screen_name': 'HansTroyesD', 'name': 'Hans Troyes', 'id': '1156439330770079747'}, {'screen_name': 'pavese', 'name': 'RocioSilvaSantisteban', 'id': '14051600'}, {'screen_name': 'cesarcombina', 'name': 'César Combina', 'id': '27780973'}, {'screen_name': 'RPPNoticias', 'name': 'RPP Noticias', 'id': '9075022'}]				
1334659170977669127	1334659170977669127	2020-12-03 19:41:57 -05	2020-12-03	19:41:57	-0500	54098036	velardealvaro	Álvaro Velarde		A como 15 dias de las marchitas indignadas de #MerinoNoMeRepresenta y todas esas irresponsables aglomeraciones...coincidencia...??? 🤔🤔🤔	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/velardealvaro/status/1334659170977669127	False	https://twitter.com/elbuho_pe/status/1334631918177034241	0								[]				
1334612699439902723	1334612233796677644	2020-12-03 16:37:18 -05	2020-12-03	16:37:18	-0500	484996976	__zubenelgenubi	Lito Pelaes Ⓤ		@VertizPamela #SagastiNoMeRepresenta  #Merinonomerepresenta  #SagastiAsesino  #MerinoAsesino	und	[]	[]	[]	1	0	1	['sagastinomerepresenta', 'merinonomerepresenta', 'sagastiasesino', 'merinoasesino']	[]	https://twitter.com/__ZubenElGenubi/status/1334612699439902723	False		0								[{'screen_name': 'VertizPamela', 'name': 'Pamela Vértiz', 'id': '281503351'}]				
1334608993310871562	1334608957504106498	2020-12-03 16:22:34 -05	2020-12-03	16:22:34	-0500	1299139015447384071	bpiya15	BPIYA		#SagastiPresidente #ParoAgrario #MarchaAlCongreso #MerinoAsesino #PeruEstaEnNuestrasManos #VotoDeConfianza #AlarconAsesino #CongresoVerguenzaNacional #congresogolpista #CONGRESOASESINO #MarchaPacifica #marchaperu #MarchaNacional #TomaLaCalle #Merinonomerepresenta	und	[]	[]	[]	1	0	2	['sagastipresidente', 'paroagrario', 'marchaalcongreso', 'merinoasesino', 'peruestaennuestrasmanos', 'votodeconfianza', 'alarconasesino', 'congresoverguenzanacional', 'congresogolpista', 'congresoasesino', 'marchapacifica', 'marchaperu', 'marchanacional', 'tomalacalle', 'merinonomerepresenta']	[]	https://twitter.com/BPIYA15/status/1334608993310871562	False		0								[]				
1334506228320526336	1334506228320526336	2020-12-03 09:34:13 -05	2020-12-03	09:34:13	-0500	1289714960508092418	tumamaismo	Tumamaismo 2.0		Ahora todos los kpopers que ponían Merinonomerepresenta ponen sagastinomerepresenta. La sociedad ingenua, carente de información, moralista y todavía kpopers cagaron más aún al país. Perú, el país de los memes.	es	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/tumamaismo/status/1334506228320526336	False		0								[]				
1334255349029855233	1334255349029855233	2020-12-02 16:57:19 -05	2020-12-02	16:57:19	-0500	51243881	virguit	💞ᏉᎥᏒᎶuᎥᏆ💞🏳️‍🌈🇵🇪		#SagastiNoMeRepresenta  #Merinonomerepresenta #VizcarraNoMeRepresenta ... quien xuxa nos representa?	pt	[]	[]	[]	1	0	2	['sagastinomerepresenta', 'merinonomerepresenta', 'vizcarranomerepresenta']	[]	https://twitter.com/VIRGUIT/status/1334255349029855233	False		0								[]				
1334235483572985863	1334235483572985863	2020-12-02 15:38:22 -05	2020-12-02	15:38:22	-0500	195902649	mi_eterno_amor	Lily Choquecahua		Para cuando el desafuero??? #MerinoAsesino #Merinonomerepresenta #DesafueroParaMerino	es	[]	[]	[]	0	0	1	['merinoasesino', 'merinonomerepresenta', 'desafueroparamerino']	[]	https://twitter.com/Mi_Eterno_Amor/status/1334235483572985863	False	https://twitter.com/LalyGoyzueta/status/1334234320194723841	0								[]				
1334229758280871942	1334229758280871942	2020-12-02 15:15:37 -05	2020-12-02	15:15:37	-0500	223344247	joluisj	José Luis Gordillo T		Calentando... mucho zapato vamos a gastar... ¡¡para llegar!! #EsteCongresoNoMeRepresenta  #Merinonomerepresenta #intiybryanpresente #OnP	es	[]	[]	[]	0	0	3	['estecongresonomerepresenta', 'merinonomerepresenta', 'intiybryanpresente', 'onp']	[]	https://twitter.com/joluisj/status/1334229758280871942	False	https://twitter.com/ebelinortiz/status/1334213461363073024	0								[]				
1334186211829821440	1334165667663196161	2020-12-02 12:22:35 -05	2020-12-02	12:22:35	-0500	857029321860501504	hulkie10	Hulkie10		@Tefala12 Eso mismo pensé cuando salió el #MerinoNoMeRepresenta.	es	[]	[]	[]	1	0	9	['merinonomerepresenta']	[]	https://twitter.com/Hulkie10/status/1334186211829821440	False		0								[{'screen_name': 'Tefala12', 'name': 'Stephanie 🇵🇪', 'id': '1179147555411759110'}]				
1334181637807091713	1334165667663196161	2020-12-02 12:04:25 -05	2020-12-02	12:04:25	-0500	61923033	elitmu	José Daniel		@Tefala12 lo mismo dije cuando una sarta de pulpines ponían Merinonomerepresenta	es	[]	[]	[]	1	0	8	[]	[]	https://twitter.com/elitmu/status/1334181637807091713	False		0								[{'screen_name': 'Tefala12', 'name': 'Stephanie 🇵🇪', 'id': '1179147555411759110'}]				
1334181071408291840	1334155317400244230	2020-12-02 12:02:09 -05	2020-12-02	12:02:09	-0500	61923033	elitmu	José Daniel		@JorgeRCombe Aprende a respetar. Cuando se formó el enorme grupo de gente que decía que MerinoNoMerepresenta, todo mundo decía que tenían derecho a reclamar; pero ahora cuando otras personas quieren mostrar su descontento, los insultan y básicamente les dicen que no tienen derecho a reclamar.	es	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/elitmu/status/1334181071408291840	False		0								[{'screen_name': 'JorgeRCombe', 'name': 'Jorge Combe', 'id': '440909695'}]				
1334180792109502467	1334180792109502467	2020-12-02 12:01:03 -05	2020-12-02	12:01:03	-0500	785904018333630464	latisha_tapia	Laurita		"Nos quedrán distraer? Por lo que sucede.en Ica?  #IcaNosNecesita o solo quieren ""limpiar"" el.nombre de la policía ...después de sus actos de violencia contra jóvenes en la marcha #Merinonomerepresenta"	es	[]	[]	[]	0	1	1	['icanosnecesita', 'merinonomerepresenta']	[]	https://twitter.com/latisha_tapia/status/1334180792109502467	False	https://twitter.com/TrujiYo/status/1334146204444340227	0								[]				
1334177053126615042	1334177053126615042	2020-12-02 11:46:11 -05	2020-12-02	11:46:11	-0500	737797111492845568	gstevenac	Jorge🔴⚪🔴#NoALaRepresiónPolicial		#SagastiNoMeRepresenta ? Creo que se les pasó la mano. Es #MerinoNoMeRepresenta	es	[]	[]	[]	0	0	2	['sagastinomerepresenta', 'merinonomerepresenta']	[]	https://twitter.com/GStevenAC/status/1334177053126615042	False		0								[]				
1334171656357605388	1334150456612954112	2020-12-02 11:24:45 -05	2020-12-02	11:24:45	-0500	1285738043765329920	carledu_ver2004	Carlos Malpartida Vergara		@markodaniel1702 #Merinonomerepresenta  #congresonomerepresenta  #SagastiNoMeRepresenta  Quien les representa?, o quieren vivir en anarquia.	es	[]	[]	[]	0	0	1	['merinonomerepresenta', 'congresonomerepresenta', 'sagastinomerepresenta']	[]	https://twitter.com/Carledu_Ver2004/status/1334171656357605388	False		0								[]				
1334166735893749761	1334150456612954112	2020-12-02 11:05:12 -05	2020-12-02	11:05:12	-0500	2458945344	nlachoy	Naomi (≧▽≦)		@panzaloka602 @goldenxharol @markodaniel1702 Creo que se saltó esa línea del tiempo cuando los hashtag eran #Merinonomerepresenta	es	[]	[]	[]	1	0	4	['merinonomerepresenta']	[]	https://twitter.com/NLaChoy/status/1334166735893749761	False		0								[{'screen_name': 'panzaloka602', 'name': 'luis:)', 'id': '1253392157420982275'}, {'screen_name': 'goldenxharol', 'name': '𝘓𝘪𝘭𝘺꙳ NO SE ACEPTA UNF', 'id': '1267257745247473666'}]				
1334150862621564934	1334150862621564934	2020-12-02 10:02:07 -05	2020-12-02	10:02:07	-0500	875721360751771649	lazojuanraul	Juanraúl		La diferencia entre la tendencia #SagastiNoMeRepresenta con la de #Merinonomerepresenta es que los que promovían el segundo hashtag tuvieron los huevos y ovarios para marchar y hacerse valer. Los otros son simples cobardes que no harán nada y tendran que vivir con su frustración.	es	[]	[]	[]	1	0	0	['sagastinomerepresenta', 'merinonomerepresenta']	[]	https://twitter.com/lazojuanraul/status/1334150862621564934	False		0								[]				
1334127523828019200	1333467806252343302	2020-12-02 08:29:23 -05	2020-12-02	08:29:23	-0500	800773259981533184	antonioverast71	Antonio Verastegui		@rlopezaliaga1 La frase está perfecta, pero hace poco aplaudía las acciones tomadas por #Merinonomerepresenta y sostenía que el pueblo no tenía que ser escuchado siempre, entonces en que quedamos?	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/AntonioVerast71/status/1334127523828019200	False		0								[{'screen_name': 'rlopezaliaga1', 'name': 'Rafael López Aliaga', 'id': '2492789645'}]				
1334106545395818496	1334106545395818496	2020-12-02 07:06:01 -05	2020-12-02	07:06:01	-0500	442283723	hernanismo	Hernán Hurtado		🤔 Entonces ya pasaron del #Merinonomerepresenta a #SagastiNoMeRepresenta.	es	[]	[]	[]	0	0	4	['merinonomerepresenta', 'sagastinomerepresenta']	[]	https://twitter.com/hernanismo/status/1334106545395818496	False	https://twitter.com/larepublica_pe/status/1334097955175927815	0								[]				
1334020319250673669	1334020319250673669	2020-12-02 01:23:23 -05	2020-12-02	01:23:23	-0500	803242328	esnecesariorr	R		@julianaoxenford @JaimeChincha @sigridbazan @ocram @dw_espanol @ReutersLatam @AlertaNews24 @miseliti @vacadescarriada @MavilaHuertasC @rmapalacios @AFPespanol @WaykaPeru @fifice @danielfolivares @uterope @lamula @patriciagamarra @albertobelaunde @jmartineze_ #Merinonomerepresenta	und	[{'screen_name': 'jaimechincha', 'name': 'jaime chincha', 'id': '36477202'}, {'screen_name': 'sigridbazan', 'name': 'sigrid bazán', 'id': '54797928'}, {'screen_name': 'ocram', 'name': '🌶️ marco sifuentes', 'id': '3369151'}, {'screen_name': 'dw_espanol', 'name': 'dw español', 'id': '6135622'}, {'screen_name': 'reuterslatam', 'name': 'reuters latam', 'id': '201867844'}, {'screen_name': 'alertanews24', 'name': 'alerta news 24', 'id': '39692424'}, {'screen_name': 'miseliti', 'name': 'gisela ponce de león', 'id': '92393934'}, {'screen_name': 'vacadescarriada', 'name': 'wendy ramos', 'id': '57725938'}, {'screen_name': 'mavilahuertasc', 'name': 'mavila huertas c', 'id': '877572021164666880'}, {'screen_name': 'rmapalacios', 'name': 'rosa maría palacios', 'id': '119174866'}, {'screen_name': 'afpespanol', 'name': 'agence france-presse', 'id': '851108442'}, {'screen_name': 'waykaperu', 'name': '🇵🇪 wayka📢', 'id': '2180222485'}, {'screen_name': 'fifice', 'name': 'mrs. carhuancho', 'id': '38627152'}, {'screen_name': 'danielfolivares', 'name': 'daniel olivares', 'id': '266888814'}, {'screen_name': 'uterope', 'name': 'útero.pe', 'id': '14165101'}, {'screen_name': 'lamula', 'name': 'la mula', 'id': '29330019'}, {'screen_name': 'patriciagamarra', 'name': 'patricia gamarra', 'id': '87264094'}, {'screen_name': 'albertobelaunde', 'name': 'alberto de belaunde 🇵🇪', 'id': '16077528'}, {'screen_name': 'jmartineze_', 'name': 'josi', 'id': '955637468417744897'}]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/esnecesariorr/status/1334020319250673669	False	https://twitter.com/Ojo_Publico/status/1332364272811307011	0								[]				
1333455691361742849	1333455691361742849	2020-11-30 11:59:45 -05	2020-11-30	11:59:45	-0500	4133636793	__sayri__	Pollitoconpapas		✊🏻🥰🇵🇪 EL DRAG ES POLÍTICA, B*TCH! 🐍 #GeneraciónDelBicentenario #14N Gracias hermanxs por regalarme estos minutos de felicidad! 🙏🏻💕  . . . #nostalgic #drag #vogue #love #Merinonoesmipresidente #merinonomerepresenta  https://t.co/XUT9Yq8jmo	es	[]	[]	[]	0	1	6	['generacióndelbicentenario', '14n', 'nostalgic', 'drag', 'vogue', 'love', 'merinonoesmipresidente', 'merinonomerepresenta']	[]	https://twitter.com/__sayri__/status/1333455691361742849	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333455591021350913/pu/img/20D9dAWqhqzv_WoJ.jpg							[]				
1333038357828542464	1333038357828542464	2020-11-29 08:21:25 -05	2020-11-29	08:21:25	-0500	68008224	pilotoutomatico	Pamela Quiroz		#MerinoAsesino #Merinonomerepresenta	und	[]	[]	[]	0	0	0	['merinoasesino', 'merinonomerepresenta']	[]	https://twitter.com/pilotoutomatico/status/1333038357828542464	False	https://twitter.com/patriciagamarra/status/1332837066577649664	0								[]				
1332359899330850816	1332025327346966534	2020-11-27 11:25:28 -05	2020-11-27	11:25:28	-0500	170787396	el_sol_piurano	Alexánder Pacherre E.🇵🇪		@jostipi @FlorPabloMedina ¿Aplica a sentenciados? jajajajajajajajaja, no soy fujimorista, pero con Keyko han hecho lo que han querido y es solo INVESTIGADA PULPINES, ya se les acabó el vaso con quinua que les dieron por salir a reclamar y gritar #merinonomerepresenta jajajajajajajaja	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/El_Sol_Piurano/status/1332359899330850816	False		0								[{'screen_name': 'jostipi', 'name': 'feli guerra', 'id': '404167379'}, {'screen_name': 'FlorPabloMedina', 'name': 'Flor Pablo Medina', 'id': '1131758073620647942'}]				
1332351268313063424	1332351268313063424	2020-11-27 10:51:10 -05	2020-11-27	10:51:10	-0500	1230634507696574466	locomadmax	Loco Antivivanquista		Seguro este influencer apoyaba las marchas #MerinoNoMeRepresenta	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/locomadmax/status/1332351268313063424	False	https://twitter.com/RPPNoticias/status/1332327729757347843	0								[]				
1332303743489085440	1332303743489085440	2020-11-27 07:42:20 -05	2020-11-27	07:42:20	-0500	12341652	salmon_aqp	Christopher		Un sector todavía está tan manipulado por los medios que ni les ha importado quebrar y siguen prohibidos de trabajar desde marzo. EJ: el teatro Ccalapata de Arequipa. Mudos y quebrados durante toda la pandemia, pero cuando vacaron a Vizcarra gritaron #MerinoNoMeRepresenta 🙃🤦🏻‍♂️	es	[]	[]	[]	0	1	2	['merinonomerepresenta']	[]	https://twitter.com/salmon_aqp/status/1332303743489085440	False		0								[]				
1332265974020575232	1332017442059669507	2020-11-27 05:12:15 -05	2020-11-27	05:12:15	-0500	297001342	jeriva3	alfonso  noriega		@noakeikope Cada vez que abre la boca y balbucea me convenzo más estuvo bien sacarlo corriendo y con el rabo entre las piernas. NO HAY PEOR TORPE QUE AQUEL QUE SE NIEGA Y NO QUIERE ENTENDER. #Merinonomerepresenta	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/jeriva3/status/1332265974020575232	False		0								[{'screen_name': 'noakeikope', 'name': 'No a Keiko', 'id': '425964813'}]				
1332226537983193089	1332226537983193089	2020-11-27 02:35:32 -05	2020-11-27	02:35:32	-0500	56239462	jonathandavilac	Jonathan DÁVILA C		Que se haga justicia @ManuelMerinoDe #merinonoesmipresidente #merinoasesino  #gabinetedelaverguenza  #congresogolpista  #golpedeestadoenperu  #congresocorrupto  #estecongresonomerepresenta  #merinonomerepresenta  #jo #jonathandavilacalixto #jona  https://t.co/PGhWna1z7F	es	[{'screen_name': 'manuelmerinode', 'name': 'manuel merino delama', 'id': '366097451'}]	['https://caretas.pe/politica/se-dispuso-el-inicio-de-diligencias-preliminares-en-contra-manuel-merino-antero-flores-araoz-y-gaston-rodriguez/']	[]	0	0	0	['merinonoesmipresidente', 'merinoasesino', 'gabinetedelaverguenza', 'congresogolpista', 'golpedeestadoenperu', 'congresocorrupto', 'estecongresonomerepresenta', 'merinonomerepresenta', 'jo', 'jonathandavilacalixto', 'jona']	[]	https://twitter.com/JonathanDavilaC/status/1332226537983193089	False		0								[]				
1332176353953804288	1332176353953804288	2020-11-26 23:16:08 -05	2020-11-26	23:16:08	-0500	1179034933139931143	lorenaoliveram1	Lorena		#MerinoAsesino  #MerinoDictador  #Merinonomerepresenta	und	[]	[]	[]	0	0	0	['merinoasesino', 'merinodictador', 'merinonomerepresenta']	[]	https://twitter.com/lorenaoliveram1/status/1332176353953804288	False	https://twitter.com/qg_veronica/status/1332020680502685696	0								[]				
1331768952691830790	1331765367111348226	2020-11-25 20:17:16 -05	2020-11-25	20:17:16	-0500	1144585273600368646	giovann51591808	Giovanna		@canalN_ Que concha de #MerinoSinVerguenza #Merinonomerepresenta	es	[]	[]	[]	0	0	0	['merinosinverguenza', 'merinonomerepresenta']	[]	https://twitter.com/Giovann51591808/status/1331768952691830790	False		0								[{'screen_name': 'canalN_', 'name': 'Canal N', 'id': '248692867'}]				
1331616186820403210	1331369877836337152	2020-11-25 10:10:13 -05	2020-11-25	10:10:13	-0500	1389555200	lmcone	L. Meneses ¡Arriba Perú!🇵🇪		@jimmybussol @FSagasti Tantos in... Que decían #MerinoNoMeRepresenta que digan ahora mismo #SagastiNoMeRepresenta Y los borregos de la prensa con que cuento saldrán ahora.	es	[]	[]	[]	1	2	4	['merinonomerepresenta', 'sagastinomerepresenta']	[]	https://twitter.com/LMCone/status/1331616186820403210	False		0								[{'screen_name': 'jimmybussol', 'name': 'Jimmy Bustamante', 'id': '382411603'}, {'screen_name': 'FSagasti', 'name': 'Francisco Sagasti', 'id': '472996281'}]				
1331366912194916352	1331366912194916352	2020-11-24 17:39:42 -05	2020-11-24	17:39:42	-0500	1330902622916792321	afe34ly7q9cgkum	𝑸𝒎𝒊𝒓𝒂𝒏		Abro hilo de excusas para volver con sus exs ?  #Memes #FMSPeru #redbull #EEUU #Merinonomerepresenta #melapelan #porfavorsinhastack	es	[]	[]	[]	0	0	0	['memes', 'fmsperu', 'redbull', 'eeuu', 'merinonomerepresenta', 'melapelan', 'porfavorsinhastack']	[]	https://twitter.com/AFe34LY7Q9CGkuM/status/1331366912194916352	False		0								[]				
1331307076195377158	1331307076195377158	2020-11-24 13:41:56 -05	2020-11-24	13:41:56	-0500	1009731008097382400	jhonhuillcaqui1	jhon huillca quispe		Nuestra solidaridad con familias de los deudos. Hace 10 días luchamos por recuperar la democracia. Merino no debió haber esperado 2 muertes @RPPNoticias  #CongresoGolpista y #Merinonomerepresenta #peruanosenelmundo  https://t.co/vOQog603zX	es	[{'screen_name': 'rppnoticias', 'name': 'rpp noticias', 'id': '9075022'}]	[]	[]	0	0	3	['congresogolpista', 'merinonomerepresenta', 'peruanosenelmundo']	[]	https://twitter.com/jhonhuillcaqui1/status/1331307076195377158	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1331307007157149697/pu/img/Dhvns4KwmbmNFLf1.jpg							[]				
1331267857464897539	1331267857464897539	2020-11-24 11:06:05 -05	2020-11-24	11:06:05	-0500	198163011	ireth_isildr	Ireth_Isildr		#MerinoNoMeRepresenta porque les va a quitar la mermelada a mis instructores de imbecilidad, va a cumplir con las elecciones el #11Abril va a tener técnicos para vencer al bicho chino que solo deja robar a los corruptos.	es	[]	[]	[]	0	0	1	['merinonomerepresenta', '11abril']	[]	https://twitter.com/Ireth_Isildr/status/1331267857464897539	False		0								[]				
1331225343865344005	1331191074317099008	2020-11-24 08:17:09 -05	2020-11-24	08:17:09	-0500	74537909	fuentesmario	mario ismael fuentes marro		@pavese @paolobenza @MilagrosLeivaG @ABaumgart2 @AlfredoMTorres @antikorrupcion @AntiPrensa @BancadaFAperu @IndiraHuilca @ElMiyashiro Destituyamos a #MerinoAsesino de su cargo y busquemos la anulación de sus beneficios como presidente, por su golpe de estado. #Merinonomerepresenta	es	[]	[]	[]	0	0	0	['merinoasesino', 'merinonomerepresenta']	[]	https://twitter.com/fuentesmario/status/1331225343865344005	False		0								[{'screen_name': 'pavese', 'name': 'RocioSilvaSantisteban', 'id': '14051600'}, {'screen_name': 'paolobenza', 'name': 'Paolo Benza', 'id': '2407656823'}, {'screen_name': 'MilagrosLeivaG', 'name': 'milagrosleiva', 'id': '224916991'}, {'screen_name': 'ABaumgart2', 'name': 'Andreas Baumgart', 'id': '1406913030'}, {'screen_name': 'AlfredoMTorres', 'name': 'Alfredo M.Torres G.', 'id': '41252321'}, {'screen_name': 'antikorrupcion', 'name': 'Antikorrupción Peru', 'id': '160570504'}, {'screen_name': 'AntiPrensa', 'name': 'AntiPrensa', 'id': '291458946'}, {'screen_name': 'BancadaFAperu', 'name': 'Bancada FA 🇵🇪', 'id': '765577799692349440'}, {'screen_name': 'IndiraHuilca', 'name': 'Indira Huilca', 'id': '15043710'}, {'screen_name': 'ElMiyashiro', 'name': 'AldoMiyashiro', 'id': '352432318'}]				
1331224205506080770	1331224205506080770	2020-11-24 08:12:38 -05	2020-11-24	08:12:38	-0500	74537909	fuentesmario	mario ismael fuentes marro		"Hagamos presión social o volvamos a las calles, para reclamar la destitución de #MerinoAsesino y su anulación como ""presidente"", no debemos aceptar o aguantar mantener un golpista y asesino.  #merinoasesinoperú #Merinonomerepresenta"	es	[]	[]	[]	0	0	0	['merinoasesino', 'merinoasesinoperú', 'merinonomerepresenta']	[]	https://twitter.com/fuentesmario/status/1331224205506080770	False	https://twitter.com/RecuerdosPeru/status/1330340721715507201	0								[]				
1330899942286651392	1330899369105760260	2020-11-23 10:44:07 -05	2020-11-23	10:44:07	-0500	1328004138232401922	censurablespe	Censurablespe		de ordenar que se debe y que no se debe de hacer. . Pero así como #merinonoesmipresidente #merinonomerepresenta los demás actores del golpe en Perú, los #congresistas, #congresistascorruptos @congresoperu jamás serán juzgados ni como golpistas ni como traidores a la patria,	es	[{'screen_name': 'congresoperu', 'name': 'congreso del perú', 'id': '78889373'}]	[]	[]	1	0	0	['merinonoesmipresidente', 'merinonomerepresenta', 'congresistas', 'congresistascorruptos']	[]	https://twitter.com/censurablespe/status/1330899942286651392	False		0								[]				
1330886429619183621	1327096628050862081	2020-11-23 09:50:26 -05	2020-11-23	09:50:26	-0500	1251895057420038144	guklwt	LOUIS DAY		@kllmywildflower #Merinonomerepresenta #MerinoNoEsMiPresidente #LaPoliciaNoNosCuida #PoliciaCorrupta #MarchaNacional #EsteCongresoNoMeRepresenta #MerinoRenuncia	und	[]	[]	[]	0	0	0	['merinonomerepresenta', 'merinonoesmipresidente', 'lapolicianonoscuida', 'policiacorrupta', 'marchanacional', 'estecongresonomerepresenta', 'merinorenuncia']	[]	https://twitter.com/guklwt/status/1330886429619183621	False		0								[]				
1330554220630650891	1330508644862074880	2020-11-22 11:50:21 -05	2020-11-22	11:50:21	-0500	1334291154	77jessyka	Jessica Caycho		@noticiAmerica Me causa gracia....☺🤑😝🤪😜😛#merinonomerepresenta	es	[]	[]	[]	0	0	0	['merinonomerepresenta']	[]	https://twitter.com/77Jessyka/status/1330554220630650891	False		0								[{'screen_name': 'noticiAmerica', 'name': 'América Noticias', 'id': '65549291'}]				
1330535056268546050	1330535056268546050	2020-11-22 10:34:12 -05	2020-11-22	10:34:12	-0500	283342438	diavolo1902	🐉🎍🧲✒️🖌⭕️❗️⭕️		#MerinoUsurpador #Merinonomerepresenta #MerinoAsesino #MerinoDesaforo	und	[]	[]	[]	0	0	0	['merinousurpador', 'merinonomerepresenta', 'merinoasesino', 'merinodesaforo']	[]	https://twitter.com/diavolo1902/status/1330535056268546050	False	https://twitter.com/MirtyVas/status/1330331730750943235	0								[]				
1330528766892920832	1330517836398292998	2020-11-22 10:09:12 -05	2020-11-22	10:09:12	-0500	198245720	vicondeza	Virginia Falke		@CruzSilvaDelCa1 Que lo haga en la Plaza San Martín! #Merinonomerepresenta	es	[]	[]	[]	0	0	1	['merinonomerepresenta']	[]	https://twitter.com/vicondeza/status/1330528766892920832	False		0								[{'screen_name': 'CruzSilvaDelCa1', 'name': 'Cruz Silva Del Carpio', 'id': '1036078697122615296'}]				
1330523101252227080	1330521703785639937	2020-11-22 09:46:41 -05	2020-11-22	09:46:41	-0500	1083122474	lupita2428	Lupita		@ricolasdice #MerinoNoMeRepresenta	und	[]	[]	[]	1	0	1	['merinonomerepresenta']	[]	https://twitter.com/Lupita2428/status/1330523101252227080	False		0								[{'screen_name': 'ricolasdice', 'name': 'Nicolás 🇵🇪', 'id': '869315582'}]				
1330395963920445444	1330395963920445444	2020-11-22 01:21:30 -05	2020-11-22	01:21:30	-0500	1017103987756191746	deborah19292857	Deborah Sibina Lopez		¡Super violentos! una amenaza a la Policía del Perú.  @MarthaChavezC  @giulianacaccia  #elmoperu #MerinoNoMeRepresenta #plazasanmartin #elmotivoperu #elmo  @elmotivoperu  https://t.co/8Lpwgl543u	es	[{'screen_name': 'marthachavezc', 'name': 'martha chávez cossío', 'id': '240551153'}, {'screen_name': 'giulianacaccia', 'name': 'giuliana caccia', 'id': '31220797'}]	['https://instagram.com/p/CHqbTc9AxQw/?utm_source=ig_web_button_share_sheet']	[]	0	0	0	['elmoperu', 'merinonomerepresenta', 'plazasanmartin', 'elmotivoperu', 'elmo']	[]	https://twitter.com/deborah19292857/status/1330395963920445444	False		0								[]				
